Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
51368254,07/29/2021 12:01:00 AM,07/29/2021 03:42:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10452.0,950 WOODYCREST AVENUE,WOODYCREST AVENUE,W 162 ST,W 163 ST,,,ADDRESS,BRONX,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,07/29/2021 03:42:00 PM,04 BRONX,2025070001.0,BRONX,1003911.0,242179.0,ONLINE,Unspecified,BRONX,,,,,,,,40.831378946066906,-73.9289535299807,"(40.831378946066906, -73.9289535299807)"
51374092,07/29/2021 12:01:00 AM,07/29/2021 11:57:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10012.0,2 KING STREET,KING STREET,MAC DOUGAL ST,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,,Closed,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,07/29/2021 11:57:00 AM,02 MANHATTAN,1005190036.0,MANHATTAN,983525.0,204362.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72760314452131,-74.00261576074189,"(40.72760314452131, -74.00261576074189)"
51363088,07/29/2021 12:01:02 AM,07/29/2021 12:13:59 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11203.0,821 EAST NEW YORK AVENUE,EAST NEW YORK AVENUE,TROY AVENUE,SCHENECTADY AVENUE,TROY AVENUE,SCHENECTADY AVENUE,,BROOKLYN,EAST NEW YORK AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/29/2021 04:14:09 AM,09 BROOKLYN,3014290055.0,BROOKLYN,1002112.0,180654.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66251219962696,-73.93561775094955,"(40.66251219962696, -73.93561775094955)"
51361973,07/29/2021 12:01:14 AM,07/29/2021 01:03:53 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11234.0,1301 EAST   54 STREET,EAST   54 STREET,AVENUE K,AVENUE L,AVENUE K,AVENUE L,,BROOKLYN,EAST   54 STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,07/29/2021 05:03:56 AM,18 BROOKLYN,3078340042.0,BROOKLYN,1005432.0,167257.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62573301345154,-73.92369312833073,"(40.62573301345154, -73.92369312833073)"
51376324,07/29/2021 12:02:00 AM,08/06/2021 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E1 Improper Disposal,Sidewalk,10009.0,264 EAST    2 STREET,EAST    2 STREET,AVENUE C,BEND,,,ADDRESS,NEW YORK,,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,08/06/2021 12:00:00 PM,03 MANHATTAN,1003720068.0,MANHATTAN,989574.0,201922.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.7209043637818,-73.98079322684345,"(40.7209043637818, -73.98079322684345)"
51357041,07/29/2021 12:02:43 AM,07/29/2021 12:31:01 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10469.0,2558 YATES AVENUE,YATES AVENUE,MACE AVENUE,ALLERTON AVENUE,MACE AVENUE,ALLERTON AVENUE,,BRONX,YATES AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/29/2021 04:31:05 AM,11 BRONX,2044570027.0,BRONX,1024409.0,254034.0,MOBILE,Unspecified,BRONX,,,,,,,,40.86384796419633,-73.8548115963895,"(40.86384796419633, -73.8548115963895)"
51365977,07/29/2021 12:02:44 AM,07/29/2021 01:36:52 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10473.0,920 TAYLOR AVENUE,TAYLOR AVENUE,STORY AVENUE,BRUCKNER BOULEVARD,STORY AVENUE,BRUCKNER BOULEVARD,,BRONX,TAYLOR AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/29/2021 05:36:57 AM,09 BRONX,2036670035.0,BRONX,1021972.0,239675.0,ONLINE,Unspecified,BRONX,,,,,,,,40.82444751634682,-73.86370293665013,"(40.82444751634682, -73.86370293665013)"
51362715,07/29/2021 12:02:46 AM,07/29/2021 12:56:41 AM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10305.0,41 ANDREWS STREET,ANDREWS STREET,OLYMPIA BOULEVARD,QUINCY AVENUE,OLYMPIA BOULEVARD,QUINCY AVENUE,,STATEN ISLAND,ANDREWS STREET,,Closed,,The Police Department issued a summons in response to the complaint.,07/29/2021 04:56:46 AM,02 STATEN ISLAND,,STATEN ISLAND,964105.0,154677.0,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.59120592263877,-74.07253361827455,"(40.59120592263877, -74.07253361827455)"
51365880,07/29/2021 12:02:51 AM,07/29/2021 12:20:45 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034.0,591 ACADEMY STREET,ACADEMY STREET,POST AVENUE,SHERMAN AVENUE,POST AVENUE,SHERMAN AVENUE,,NEW YORK,ACADEMY STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,07/29/2021 04:20:50 AM,12 MANHATTAN,1022210001.0,MANHATTAN,1005400.0,254087.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.864059442635,-73.92353535980976,"(40.864059442635, -73.92353535980976)"
51356893,07/29/2021 12:03:34 AM,07/29/2021 01:22:26 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033.0,4130 BROADWAY,BROADWAY,WEST  174 STREET,WEST  175 STREET,WEST  174 STREET,WEST  175 STREET,,NEW YORK,BROADWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/29/2021 05:22:33 AM,12 MANHATTAN,1021430029.0,MANHATTAN,1001253.0,247447.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.84584358921265,-73.93854504998069,"(40.84584358921265, -73.93854504998069)"
