Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
51439451,08/06/2021 12:00:13 AM,08/06/2021 12:03:49 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034.0,DYCKMAN STREET,DYCKMAN STREET,DYCKMAN STREET,SEAMAN AVENUE,DYCKMAN STREET,SEAMAN AVENUE,,,,,Closed,,The Police Department reviewed your complaint and provided additional information below.,08/06/2021 04:03:55 AM,12 MANHATTAN,,MANHATTAN,1004148.0,254866.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86620047158243,-73.9280594622068,"(40.86620047158243, -73.9280594622068)"
51440641,08/06/2021 12:00:37 AM,08/06/2021 12:21:11 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11231.0,BUTLER STREET,BUTLER STREET,BUTLER STREET,HOYT STREET,BUTLER STREET,HOYT STREET,,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/06/2021 04:21:16 AM,06 BROOKLYN,,BROOKLYN,987026.0,188228.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68331871130693,-73.98999099359916,"(40.683318711306924, -73.98999099359916)"
51445457,08/06/2021 12:00:55 AM,08/06/2021 01:19:03 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10457.0,CARTER AVENUE,CARTER AVENUE,EAST  173 STREET,EAST  174 STREET,EAST  173 STREET,EAST  174 STREET,,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/06/2021 05:19:08 AM,Unspecified BRONX,,BRONX,,,ONLINE,Unspecified,BRONX,,,,,,,,,,
51443047,08/06/2021 12:00:57 AM,08/06/2021 03:45:15 AM,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10019.0,158 WEST   58 STREET,WEST   58 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,,NEW YORK,WEST   58 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/06/2021 07:45:19 AM,05 MANHATTAN,1010100055.0,MANHATTAN,990257.0,218231.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.76566805659106,-73.97831468229832,"(40.76566805659106, -73.97831468229832)"
51444492,08/06/2021 12:01:05 AM,08/06/2021 12:36:55 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468.0,2593 GRAND CONCOURSE,GRAND CONCOURSE,EAST  192 STREET,EAST  193 STREET,EAST  192 STREET,EAST  193 STREET,,BRONX,GRAND CONCOURSE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/06/2021 04:36:58 AM,07 BRONX,2031680061.0,BRONX,1013157.0,254301.0,ONLINE,Unspecified,BRONX,,,,,,,,40.86462481449979,-73.89549019435495,"(40.86462481449979, -73.89549019435495)"
51441602,08/06/2021 12:01:11 AM,08/06/2021 01:55:18 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10473.0,223 PUGSLEY AVENUE,PUGSLEY AVENUE,GILDERSLEEVE AVENUE,DEAD END,GILDERSLEEVE AVENUE,DEAD END,,BRONX,PUGSLEY AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/06/2021 05:55:24 AM,09 BRONX,2034580162.0,BRONX,1025142.0,234452.0,ONLINE,Unspecified,BRONX,,,,,,,,40.81009776108385,-73.85228094336642,"(40.81009776108385, -73.85228094336642)"
51445365,08/06/2021 12:01:37 AM,08/06/2021 04:49:21 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11103.0,32-62 48 STREET,48 STREET,BROADWAY,34 AVENUE,BROADWAY,34 AVENUE,,ASTORIA,48 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,08/06/2021 08:49:28 AM,01 QUEENS,4007230064.0,QUEENS,1008361.0,214552.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.75553931213297,-73.91297232025968,"(40.75553931213297, -73.91297232025968)"
51437932,08/06/2021 12:01:43 AM,08/06/2021 01:17:48 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10002.0,151 RIVINGTON STREET,RIVINGTON STREET,SUFFOLK STREET,CLINTON STREET,SUFFOLK STREET,CLINTON STREET,,NEW YORK,RIVINGTON STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/06/2021 05:17:58 AM,03 MANHATTAN,1003480015.0,MANHATTAN,988229.0,201318.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.71924723651836,-73.98564578325737,"(40.71924723651836, -73.98564578325737)"
51440845,08/06/2021 12:02:15 AM,08/06/2021 12:41:25 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10012.0,GREAT JONES STREET,GREAT JONES STREET,LAFAYETTE STREET,BOWERY,LAFAYETTE STREET,BOWERY,,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/06/2021 04:41:28 AM,Unspecified MANHATTAN,,MANHATTAN,,,ONLINE,Unspecified,MANHATTAN,,,,,,,,,,
51439071,08/06/2021 12:02:26 AM,08/06/2021 02:01:51 AM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10460.0,846 EAST  175 STREET,EAST  175 STREET,MARMION AVENUE,MOHEGAN AVENUE,MARMION AVENUE,MOHEGAN AVENUE,,BRONX,EAST  175 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/06/2021 06:01:59 AM,06 BRONX,2029570023.0,BRONX,1014893.0,245466.0,ONLINE,Unspecified,BRONX,,,,,,,,40.84036952822344,-73.8892542830601,"(40.840369528223434, -73.8892542830601)"
