Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
51598768,08/22/2021 12:00:02 AM,08/22/2021 01:44:39 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237.0,267 STOCKHOLM STREET,STOCKHOLM STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,,BROOKLYN,STOCKHOLM STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/22/2021 05:44:42 AM,04 BROOKLYN,3032470036.0,BROOKLYN,1006287.0,194977.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70181615209871,-73.92052244100353,"(40.70181615209871, -73.92052244100353)"
51593104,08/22/2021 12:00:06 AM,08/22/2021 08:53:52 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11417.0,104-46 106 STREET,106 STREET,LIBERTY AVENUE,107 AVENUE,LIBERTY AVENUE,107 AVENUE,,OZONE PARK,106 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/22/2021 12:53:55 PM,10 QUEENS,4095280028.0,QUEENS,1029946.0,187997.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.68256715114833,-73.83524255386592,"(40.68256715114833, -73.83524255386592)"
51596088,08/22/2021 12:00:34 AM,08/23/2021 01:38:08 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466.0,672 EAST  231 STREET,EAST  231 STREET,CARPENTER AVENUE,WHITE PLAINS ROAD LINE,CARPENTER AVENUE,WHITE PLAINS ROAD LINE,,BRONX,EAST  231 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/23/2021 05:38:11 PM,12 BRONX,2048330080.0,BRONX,1023174.0,264429.0,MOBILE,Unspecified,BRONX,,,,,,,,40.89238451539139,-73.8592161325675,"(40.89238451539139, -73.8592161325675)"
51594247,08/22/2021 12:00:44 AM,08/22/2021 12:44:33 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10314.0,DAKOTA PLACE,DAKOTA PLACE,DAKOTA PLACE,MARKHAM PLACE,DAKOTA PLACE,MARKHAM PLACE,,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/22/2021 04:44:38 AM,01 STATEN ISLAND,,STATEN ISLAND,947593.0,163541.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.61548286232255,-74.13203437741564,"(40.61548286232255, -74.13203437741564)"
51599594,08/22/2021 12:00:45 AM,08/22/2021 08:57:36 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11373.0,85-13 56 AVENUE,56 AVENUE,DEAD END,VAN HORN STREET,DEAD END,VAN HORN STREET,,ELMHURST,56 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/22/2021 12:57:40 PM,04 QUEENS,4028790138.0,QUEENS,1018073.0,206097.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.73230065553239,-73.87795980528904,"(40.73230065553239, -73.87795980528904)"
51592238,08/22/2021 12:00:53 AM,08/22/2021 02:07:42 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11101.0,38-65 TENTH STREET,TENTH STREET,38 AVENUE,40 AVENUE,38 AVENUE,40 AVENUE,,LONG ISLAND CITY,10 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,08/22/2021 06:07:44 AM,01 QUEENS,4004740006.0,QUEENS,1000091.0,215537.0,PHONE,Unspecified,QUEENS,,,,,,,,40.75826156923775,-73.9428202194666,"(40.75826156923775, -73.9428202194666)"
51598540,08/22/2021 12:01:02 AM,08/22/2021 01:56:28 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10451.0,3209 PARK AVENUE,PARK AVENUE,EAST  161 STREET,TELLER AVENUE,EAST  161 STREET,TELLER AVENUE,,BRONX,PARK AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/22/2021 05:56:33 AM,04 BRONX,2024210036.0,BRONX,1007399.0,239920.0,ONLINE,Unspecified,BRONX,,,,,,,,40.825170185823225,-73.91635718699644,"(40.825170185823225, -73.91635718699644)"
51600966,08/22/2021 12:01:02 AM,08/22/2021 04:18:27 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11104.0,43-17 48 STREET,48 STREET,43 AVENUE,FLUSHING LINE,43 AVENUE,FLUSHING LINE,,SUNNYSIDE,48 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/22/2021 08:18:30 AM,02 QUEENS,4001390011.0,QUEENS,1007377.0,210495.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.74440650434243,-73.91653797857575,"(40.74440650434243, -73.91653797857575)"
51598373,08/22/2021 12:01:05 AM,08/23/2021 01:24:42 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466.0,672 EAST  231 STREET,EAST  231 STREET,CARPENTER AVENUE,WHITE PLAINS ROAD LINE,CARPENTER AVENUE,WHITE PLAINS ROAD LINE,,BRONX,EAST  231 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/23/2021 05:24:45 PM,12 BRONX,2048330080.0,BRONX,1023174.0,264429.0,MOBILE,Unspecified,BRONX,,,,,,,,40.89238451539139,-73.8592161325675,"(40.89238451539139, -73.8592161325675)"
51601350,08/22/2021 12:01:20 AM,08/22/2021 12:10:52 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10473.0,451 BOLTON AVENUE,BOLTON AVENUE,PATTERSON AVENUE,LACOMBE AVENUE,PATTERSON AVENUE,LACOMBE AVENUE,,BRONX,BOLTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/22/2021 04:10:58 AM,09 BRONX,2034990052.0,BRONX,1023683.0,236050.0,PHONE,Unspecified,BRONX,,,,,,,,40.81449045285649,-73.85754206594558,"(40.81449045285649, -73.85754206594558)"
