Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
51196187,07/14/2021 12:00:11 AM,07/14/2021 01:03:08 AM,NYPD,New York City Police Department,Illegal Fireworks,,Street/Sidewalk,11432.0,89-69 164 STREET,164 STREET,89 AVENUE,JAMAICA AVENUE,89 AVENUE,JAMAICA AVENUE,,JAMAICA,164 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/14/2021 05:03:12 AM,12 QUEENS,4097940020.0,QUEENS,1040559.0,196942.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.70705788394997,-73.79690261050703,"(40.70705788394997, -73.79690261050703)"
51198440,07/14/2021 12:00:15 AM,07/14/2021 12:17:50 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385.0,79-08 60 STREET,60 STREET,79 AVENUE,COOPER AVENUE,79 AVENUE,COOPER AVENUE,,RIDGEWOOD,60 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,07/14/2021 04:17:52 AM,05 QUEENS,4035710045.0,QUEENS,1013136.0,192653.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.69541761164242,-73.89583116265992,"(40.69541761164242, -73.89583116265992)"
51190888,07/14/2021 12:00:26 AM,07/14/2021 12:58:12 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11201.0,177 SANDS STREET,SANDS STREET,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,BQE WESTBOUND ENTRANCE SANDS ST,BIKE PATH,,BROOKLYN,SANDS STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,07/14/2021 04:58:16 AM,02 BROOKLYN,3000680001.0,BROOKLYN,989064.0,194225.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69977821848639,-73.9826385976589,"(40.69977821848639, -73.9826385976589)"
51190937,07/14/2021 12:00:32 AM,07/14/2021 01:37:40 AM,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11205.0,148 CLASSON AVENUE,CLASSON AVENUE,PARK AVENUE,MYRTLE AVENUE,PARK AVENUE,MYRTLE AVENUE,,BROOKLYN,CLASSON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/14/2021 05:37:45 AM,02 BROOKLYN,3018950042.0,BROOKLYN,994946.0,192651.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69545280071986,-73.96142801891399,"(40.69545280071986, -73.96142801891399)"
51194389,07/14/2021 12:00:47 AM,07/14/2021 12:56:01 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11226.0,271 LENOX ROAD,LENOX ROAD,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,,BROOKLYN,LENOX ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,07/14/2021 04:56:07 AM,17 BROOKLYN,3050660068.0,BROOKLYN,997928.0,177591.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65411239102112,-73.95070487668231,"(40.65411239102112, -73.95070487668231)"
51198947,07/14/2021 12:01:05 AM,07/14/2021 12:45:13 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11208.0,184 ATKINS AVENUE,ATKINS AVENUE,GLENMORE AVENUE,PITKIN AVENUE,GLENMORE AVENUE,PITKIN AVENUE,,BROOKLYN,ATKINS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/14/2021 04:45:16 AM,05 BROOKLYN,3040060034.0,BROOKLYN,1017801.0,185108.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6746918743428,-73.8790458061755,"(40.6746918743428, -73.8790458061755)"
51200172,07/14/2021 12:01:25 AM,07/14/2021 05:15:03 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10472.0,1157 WHITE PLAINS ROAD,WHITE PLAINS ROAD,WATSON AVENUE,GLEASON AVENUE,WATSON AVENUE,GLEASON AVENUE,,BRONX,WHITE PLAINS ROAD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,07/14/2021 09:15:07 AM,09 BRONX,2037580034.0,BRONX,1022661.0,241539.0,PHONE,Unspecified,BRONX,,,,,,,,40.82956068911496,-73.8612027756481,"(40.829560689114956, -73.8612027756481)"
51200324,07/14/2021 12:01:35 AM,07/14/2021 01:21:09 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033.0,2320 AMSTERDAM AVENUE,AMSTERDAM AVENUE,CROSS BRONX EXPWY NB ET    1 B,WEST  176 STREET,CROSS BRONX EXPWY NB ET    1 B,WEST  176 STREET,,NEW YORK,AMSTERDAM AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,07/14/2021 05:21:12 AM,12 MANHATTAN,1021320064.0,MANHATTAN,1002624.0,246935.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.84443555351244,-73.9335911682338,"(40.84443555351244, -73.9335911682338)"
51192346,07/14/2021 12:01:42 AM,07/14/2021 01:09:45 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10467.0,3165 DECATUR AVENUE,DECATUR AVENUE,EAST  204 STREET,EAST  205 STREET,EAST  204 STREET,EAST  205 STREET,,BRONX,DECATUR AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,07/14/2021 05:09:52 AM,07 BRONX,2033490027.0,BRONX,1018409.0,257299.0,MOBILE,Unspecified,BRONX,,,,,,,,40.87283464140425,-73.87648695594841,"(40.87283464140425, -73.87648695594841)"
51198256,07/14/2021 12:01:53 AM,,DOT,Department of Transportation,Street Sign - Dangling,"No Parking, Standing, Stopping",Street,11361.0,202-01 NORTHERN BOULEVARD,NORTHERN BOULEVARD,202 STREET,203 STREET,202 STREET,203 STREET,,BAYSIDE,NORTHERN BOULEVARD,,In Progress,,The Department of Transportation inspected the condition and opened a repair order. Repairs of this type are corrected within 180 (120 Biz) days from the date of inspection.,07/14/2021 02:45:45 PM,11 QUEENS,4062630029.0,QUEENS,1044942.0,215369.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.75760633745624,-73.780927689307,"(40.75760633745624, -73.780927689307)"
