Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
51457355,08/08/2021 12:00:03 AM,08/08/2021 01:05:40 AM,NYPD,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,10002.0,TANAHEY PLAYGROUND,TANAHEY PLAYGROUND,CATHERINE SLIP,MARKET STREET,CATHERINE SLIP,MARKET STREET,,NEW YORK,TANAHEY PLAYGROUND,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/08/2021 05:05:44 AM,03 MANHATTAN,1002500043.0,MANHATTAN,985609.0,198023.0,ONLINE,Tanahey Playground,MANHATTAN,,,,,,,,40.71020403931433,-73.99509808143469,"(40.71020403931433, -73.99509808143469)"
51455792,08/08/2021 12:00:06 AM,08/08/2021 12:36:39 AM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10030.0,301 WEST  134 STREET,WEST  134 STREET,FREDERICK DOUGLASS BOULEVARD,ST NICHOLAS AVENUE,FREDERICK DOUGLASS BOULEVARD,ST NICHOLAS AVENUE,,NEW YORK,WEST  134 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/08/2021 04:36:44 AM,10 MANHATTAN,1019597501.0,MANHATTAN,998858.0,236542.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.8159167856324,-73.9472251842278,"(40.815916785632396, -73.9472251842278)"
51461101,08/08/2021 12:00:06 AM,08/08/2021 01:00:34 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10465.0,2825 BRUCKNER BOULEVARD,BRUCKNER BOULEVARD,QUINCY AVENUE,CALHOUN AVENUE,QUINCY AVENUE,CALHOUN AVENUE,,BRONX,BRUCKNER BOULEVARD,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,08/08/2021 05:00:39 AM,10 BRONX,2053060110.0,BRONX,1031093.0,242403.0,MOBILE,Unspecified,BRONX,,,,,,,,40.83189142132597,-73.8307279825403,"(40.83189142132597, -73.8307279825403)"
51464492,08/08/2021 12:00:09 AM,08/08/2021 12:15:21 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033.0,560 WEST  180 STREET,WEST  180 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,,NEW YORK,WEST  180 STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,08/08/2021 04:15:25 AM,12 MANHATTAN,1021530036.0,MANHATTAN,1002650.0,248343.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.848300044100206,-73.93349333325226,"(40.848300044100206, -73.93349333325226)"
51458193,08/08/2021 12:00:30 AM,08/08/2021 01:32:14 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009.0,244 EAST HOUSTON STREET,EAST HOUSTON STREET,AVENUE A,NORFOLK STREET,AVENUE A,NORFOLK STREET,,NEW YORK,EAST HOUSTON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/08/2021 05:32:17 AM,03 MANHATTAN,1003970065.0,MANHATTAN,988331.0,202291.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.721917840429306,-73.98527722897126,"(40.721917840429306, -73.98527722897126)"
51459246,08/08/2021 12:00:36 AM,08/08/2021 01:18:30 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10039.0,148 BRADHURST AVENUE,BRADHURST AVENUE,WEST  149 STREET,WEST  150 STREET,WEST  149 STREET,WEST  150 STREET,,NEW YORK,BRADHURST AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/08/2021 05:18:35 AM,10 MANHATTAN,1020450102.0,MANHATTAN,1000627.0,240247.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.82608285970194,-73.94082521780065,"(40.82608285970194, -73.94082521780065)"
51456136,08/08/2021 12:00:45 AM,08/08/2021 01:53:51 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10472.0,1484 WATSON AVENUE,WATSON AVENUE,EVERGREEN AVENUE,WHEELER AVENUE,EVERGREEN AVENUE,WHEELER AVENUE,,BRONX,WATSON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/08/2021 05:53:55 AM,09 BRONX,2037120037.0,BRONX,1017422.0,240165.0,ONLINE,Unspecified,BRONX,,,,,,,,40.82581068532743,-73.88014054410381,"(40.825810685327426, -73.88014054410381)"
51458907,08/08/2021 12:00:50 AM,08/08/2021 12:16:20 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11237.0,1438 GREENE AVENUE,GREENE AVENUE,IRVING AVENUE,WYCKOFF AVENUE,IRVING AVENUE,WYCKOFF AVENUE,,BROOKLYN,GREENE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/08/2021 04:16:23 AM,04 BROOKLYN,3033010018.0,BROOKLYN,1007432.0,194762.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.7012231022003,-73.9163936829153,"(40.7012231022003, -73.9163936829153)"
51455670,08/08/2021 12:00:55 AM,08/08/2021 08:11:51 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11434.0,155-39 115 AVENUE,115 AVENUE,155 STREET,157 STREET,155 STREET,157 STREET,,JAMAICA,115 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/08/2021 12:11:55 PM,12 QUEENS,4121870050.0,QUEENS,1042307.0,189184.0,PHONE,Unspecified,QUEENS,,,,,,,,40.68575274129078,-73.79066475233554,"(40.68575274129078, -73.79066475233554)"
51462656,08/08/2021 12:00:56 AM,08/08/2021 12:42:19 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453.0,117 EAST  175 STREET,EAST  175 STREET,WALTON AVENUE,GRAND CONCOURSE,WALTON AVENUE,GRAND CONCOURSE,,BRONX,EAST  175 STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,08/08/2021 04:42:22 PM,05 BRONX,2028260062.0,BRONX,1009108.0,247797.0,MOBILE,Unspecified,BRONX,,,,,,,,40.84678561650339,-73.91015297746466,"(40.84678561650339, -73.91015297746466)"
51469812,08/08/2021 12:01:00 AM,08/08/2021 09:00:00 AM,DEP,Department of Environmental Protection,Sewer,Catch Basin Grating Missing (SA4),,11368.0,42 AVENUE,42 AVENUE,104 STREET,108 STREET,,,BLOCKFACE,Corona,,,Closed,,The Department of Environmental Protection investigated this complaint and replaced the damaged or missing catch basin.,08/08/2021 09:00:00 AM,04 QUEENS,,QUEENS,1023172.0,212159.0,PHONE,Unspecified,QUEENS,,,,,,,,40.74891834850597,-73.85952653999256,"(40.748918348505974, -73.85952653999256)"
51461032,08/08/2021 12:01:12 AM,08/08/2021 12:20:38 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10001.0,112 WEST   25 STREET,WEST   25 STREET,AVENUE OF THE AMERICAS,7 AVENUE,AVENUE OF THE AMERICAS,7 AVENUE,,NEW YORK,WEST   25 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/08/2021 04:20:43 AM,04 MANHATTAN,1008000049.0,MANHATTAN,986316.0,210504.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7444612063763,-73.99254409772298,"(40.7444612063763, -73.99254409772298)"
51463905,08/08/2021 12:01:13 AM,08/08/2021 04:09:57 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10453.0,2275 WALTON AVENUE,WALTON AVENUE,EAST  182 STREET,EAST  183 STREET,EAST  182 STREET,EAST  183 STREET,,BRONX,WALTON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/08/2021 08:10:05 AM,05 BRONX,2031860065.0,BRONX,1011059.0,251852.0,ONLINE,Unspecified,BRONX,,,,,,,,40.85790967236387,-73.90308505219268,"(40.85790967236387, -73.90308505219268)"
51457522,08/08/2021 12:01:18 AM,08/08/2021 12:22:59 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11373.0,89-25 ELMHURST AVENUE,ELMHURST AVENUE,DENMAN STREET,CASE STREET,DENMAN STREET,CASE STREET,,ELMHURST,ELMHURST AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/08/2021 04:23:03 AM,04 QUEENS,4015100020.0,QUEENS,1018404.0,211679.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.74762057177522,-73.8767371507515,"(40.74762057177522, -73.8767371507515)"
51462676,08/08/2021 12:01:20 AM,08/08/2021 02:41:24 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11249.0,96 WYTHE AVENUE,WYTHE AVENUE,NORTH   11 STREET,NORTH   10 STREET,NORTH   11 STREET,NORTH   10 STREET,,BROOKLYN,WYTHE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/08/2021 06:41:28 AM,01 BROOKLYN,3022950021.0,BROOKLYN,995800.0,202137.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.72148854900699,-73.95833204713233,"(40.72148854900699, -73.95833204713233)"
51457433,08/08/2021 12:01:21 AM,08/08/2021 12:52:53 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11435.0,138-07 97 AVENUE,97 AVENUE,REMINGTON STREET,SANDERS PLACE,REMINGTON STREET,SANDERS PLACE,,JAMAICA,97 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/08/2021 04:52:56 AM,12 QUEENS,4100040061.0,QUEENS,1036592.0,192740.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.69554876063204,-73.81124354553293,"(40.69554876063204, -73.81124354553293)"
51458048,08/08/2021 12:01:24 AM,08/08/2021 02:47:00 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11356.0,5-14 128 STREET,128 STREET,PEARL ROAD,6 AVENUE,PEARL ROAD,6 AVENUE,,COLLEGE POINT,128 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/08/2021 06:47:04 AM,07 QUEENS,,QUEENS,1028594.0,227941.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.792210225005945,-73.83985389838577,"(40.792210225005945, -73.83985389838577)"
51456500,08/08/2021 12:01:31 AM,08/08/2021 12:41:47 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10034.0,242 SHERMAN AVENUE,SHERMAN AVENUE,WEST  207 STREET,ISHAM STREET,WEST  207 STREET,ISHAM STREET,,NEW YORK,SHERMAN AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,08/08/2021 04:41:51 AM,12 MANHATTAN,1022270026.0,MANHATTAN,1006543.0,254805.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.866027321654144,-73.91940062924901,"(40.866027321654144, -73.91940062924901)"
51457005,08/08/2021 12:01:33 AM,08/08/2021 01:32:02 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11372.0,37-56 85 STREET,85 STREET,37 AVENUE,FORLEY STREET,37 AVENUE,FORLEY STREET,,JACKSON HEIGHTS,85 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,08/08/2021 05:32:05 AM,03 QUEENS,4014720034.0,QUEENS,1017093.0,212429.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.74968409732195,-73.88146492191602,"(40.74968409732195, -73.88146492191602)"
51458107,08/08/2021 12:01:45 AM,08/08/2021 02:30:22 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10002.0,177 CHRYSTIE STREET,CHRYSTIE STREET,DELANCEY STREET,RIVINGTON STREET,DELANCEY STREET,RIVINGTON STREET,,NEW YORK,CHRYSTIE STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/08/2021 06:30:26 AM,03 MANHATTAN,1004250026.0,MANHATTAN,986382.0,202004.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72113077914243,-73.99230860645974,"(40.72113077914243, -73.99230860645974)"
51459350,08/08/2021 12:02:00 AM,08/08/2021 03:14:54 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207.0,126 WARWICK STREET,WARWICK STREET,RIDGEWOOD AVENUE,ARLINGTON AVENUE,RIDGEWOOD AVENUE,ARLINGTON AVENUE,,BROOKLYN,WARWICK STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,08/08/2021 07:14:58 AM,05 BROOKLYN,3039220051.0,BROOKLYN,1015361.0,187444.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68111257221725,-73.88783141890984,"(40.68111257221725, -73.88783141890984)"
51456828,08/08/2021 12:02:00 AM,08/08/2021 01:07:50 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10034.0,66 POST AVENUE,POST AVENUE,ACADEMY STREET,WEST  204 STREET,ACADEMY STREET,WEST  204 STREET,,NEW YORK,POST AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,08/08/2021 05:07:54 AM,12 MANHATTAN,1022210039.0,MANHATTAN,1005793.0,253994.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.86380323555012,-73.9221148271798,"(40.86380323555012, -73.9221148271798)"
51461817,08/08/2021 12:02:05 AM,08/08/2021 12:40:12 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11201.0,184 CONCORD STREET,CONCORD STREET,DUFFIELD STREET,GOLD STREET,DUFFIELD STREET,GOLD STREET,,BROOKLYN,CONCORD STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,08/08/2021 04:40:16 AM,02 BROOKLYN,3001210023.0,BROOKLYN,988766.0,193415.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69755511451393,-73.98371385987919,"(40.69755511451393, -73.98371385987919)"
